segment_id,video_key,video_path,split,class_id,class_name,start_frame,end_frame,fps,n_frames
4977,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,2,Hand in Shelf,1441,1495,30.0,3884
4978,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,2,Hand in Shelf,1664,1717,30.0,3884
4979,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,2,Hand in Shelf,2687,2776,30.0,3884
4980,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,3,Inspect Product,487,549,30.0,3884
4981,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,3,Inspect Product,1180,1263,30.0,3884
4982,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,3,Inspect Product,2830,2847,30.0,3884
4983,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,3,Inspect Product,3254,3289,30.0,3884
4984,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,413,446,30.0,3884
4985,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1265,1354,30.0,3884
4986,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1355,1375,30.0,3884
4987,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1539,1628,30.0,3884
4988,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1741,1830,30.0,3884
4989,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1831,1920,30.0,3884
4990,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,1921,2010,30.0,3884
4991,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,2397,2477,30.0,3884
4992,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,2566,2655,30.0,3884
4993,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,2897,2986,30.0,3884
4994,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,2987,3076,30.0,3884
4995,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3077,3166,30.0,3884
4996,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3167,3189,30.0,3884
4997,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3290,3342,30.0,3884
4998,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3430,3519,30.0,3884
4999,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3520,3609,30.0,3884
5000,35_1,dataset\raw\Videos_MERL_Shopping_Dataset\35_1_crop.mp4,train,4,Inspect Shelf,3610,3675,30.0,3884
5001,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,269,297,30.0,3780
5002,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,374,408,30.0,3780
5003,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,530,567,30.0,3780
5004,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,687,717,30.0,3780
5005,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,896,933,30.0,3780
5006,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,1064,1101,30.0,3780
5007,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,1262,1295,30.0,3780
5008,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,1545,1575,30.0,3780
5009,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2139,2169,30.0,3780
5010,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2264,2294,30.0,3780
5011,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2356,2381,30.0,3780
5012,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2492,2537,30.0,3780
5013,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2590,2625,30.0,3780
5014,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2761,2804,30.0,3780
5015,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,2997,3027,30.0,3780
5016,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,3107,3131,30.0,3780
5017,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,0,Reach to Shelf,3302,3339,30.0,3780
5018,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,297,335,30.0,3780
5019,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,411,449,30.0,3780
5020,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,568,621,30.0,3780
5021,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,758,816,30.0,3780
5022,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,994,1059,30.0,3780
5023,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,1104,1156,30.0,3780
5024,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,1299,1339,30.0,3780
5025,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,1575,1624,30.0,3780
5026,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2170,2225,30.0,3780
5027,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2310,2354,30.0,3780
5028,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2385,2423,30.0,3780
5029,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2539,2589,30.0,3780
5030,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2626,2668,30.0,3780
5031,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2805,2894,30.0,3780
5032,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,2895,2909,30.0,3780
5033,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,3028,3067,30.0,3780
5034,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,3132,3184,30.0,3780
5035,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,1,Retract from Shelf,3340,3392,30.0,3780
5036,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,2,Hand in Shelf,718,756,30.0,3780
5037,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,2,Hand in Shelf,934,994,30.0,3780
5038,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,2,Hand in Shelf,2294,2311,30.0,3780
5039,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,338,374,30.0,3780
5040,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,450,527,30.0,3780
5041,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,624,685,30.0,3780
5042,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,820,895,30.0,3780
5043,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,1160,1249,30.0,3780
5044,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,1345,1434,30.0,3780
5045,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,1435,1524,30.0,3780
5046,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,1525,1544,30.0,3780
5047,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,2226,2262,30.0,3780
5048,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,2425,2492,30.0,3780
5049,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,2671,2758,30.0,3780
5050,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,2911,2992,30.0,3780
5051,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,3071,3104,30.0,3780
5052,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,3186,3275,30.0,3780
5053,36_1,dataset\raw\Videos_MERL_Shopping_Dataset\36_1_crop.mp4,train,4,Inspect Shelf,3276,3298,30.0,3780
5054,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,199,242,30.0,4022
5055,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,456,503,30.0,4022
5056,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,840,861,30.0,4022
5057,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,1182,1235,30.0,4022
5058,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,1561,1586,30.0,4022
5059,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,2542,2569,30.0,4022
5060,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,2628,2655,30.0,4022
5061,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,2699,2727,30.0,4022
5062,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,2780,2807,30.0,4022
5063,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,3265,3300,30.0,4022
5064,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,3637,3681,30.0,4022
5065,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,763,809,30.0,4022
5066,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,1052,1141,30.0,4022
5067,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,3027,3100,30.0,4022
5068,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,0,Reach to Shelf,3421,3481,30.0,4022
5069,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,808,839,30.0,4022
5070,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,1146,1179,30.0,4022
5071,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,3211,3248,30.0,4022
5072,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,3485,3514,30.0,4022
5073,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,244,287,30.0,4022
5074,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,504,570,30.0,4022
5075,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,863,914,30.0,4022
5076,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,1242,1331,30.0,4022
5077,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,1590,1647,30.0,4022
5078,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,1928,1973,30.0,4022
5079,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,2571,2628,30.0,4022
5080,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,2656,2698,30.0,4022
5081,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,2729,2780,30.0,4022
5082,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,2845,2885,30.0,4022
5083,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,3300,3345,30.0,4022
5084,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,1,Retract from Shelf,3688,3739,30.0,4022
5085,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,1652,1741,30.0,4022
5086,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,1742,1831,30.0,4022
5087,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,1832,1921,30.0,4022
5088,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,2810,2844,30.0,4022
5089,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,3102,3191,30.0,4022
5090,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,2,Hand in Shelf,3192,3210,30.0,4022
5091,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,294,383,30.0,4022
5092,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,384,451,30.0,4022
5093,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,575,664,30.0,4022
5094,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,665,754,30.0,4022
5095,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,920,1009,30.0,4022
5096,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,1010,1045,30.0,4022
5097,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,1339,1428,30.0,4022
5098,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,1429,1459,30.0,4022
5099,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,1979,2021,30.0,4022
5100,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,2888,2977,30.0,4022
5101,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,2978,3026,30.0,4022
5102,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,3347,3418,30.0,4022
5103,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,3,Inspect Product,3740,3792,30.0,4022
5104,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,4,Inspect Shelf,1463,1552,30.0,4022
5105,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,4,Inspect Shelf,2023,2112,30.0,4022
5106,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,4,Inspect Shelf,2113,2181,30.0,4022
5107,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,4,Inspect Shelf,3521,3610,30.0,4022
5108,37_1,dataset\raw\Videos_MERL_Shopping_Dataset\37_1_crop.mp4,train,4,Inspect Shelf,3611,3638,30.0,4022
5109,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,201,236,30.0,3928
5110,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,344,375,30.0,3928
5111,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,420,455,30.0,3928
5112,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,583,615,30.0,3928
5113,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,855,890,30.0,3928
5114,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,1321,1358,30.0,3928
5115,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,1551,1598,30.0,3928
5116,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,2225,2257,30.0,3928
5117,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,2284,2311,30.0,3928
5118,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,2430,2458,30.0,3928
5119,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,2691,2716,30.0,3928
5120,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,2812,2846,30.0,3928
5121,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,3140,3183,30.0,3928
5122,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,3327,3358,30.0,3928
5123,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,0,Reach to Shelf,3507,3562,30.0,3928
5124,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,238,280,30.0,3928
5125,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,389,414,30.0,3928
5126,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,471,499,30.0,3928
5127,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,638,675,30.0,3928
5128,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,951,997,30.0,3928
5129,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,1395,1429,30.0,3928
5130,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,1614,1663,30.0,3928
5131,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,2257,2284,30.0,3928
5132,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,2320,2344,30.0,3928
5133,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,2529,2558,30.0,3928
5134,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,2725,2754,30.0,3928
5135,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,2921,2969,30.0,3928
5136,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,3186,3226,30.0,3928
5137,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,3362,3408,30.0,3928
5138,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,1,Retract from Shelf,3562,3600,30.0,3928
5139,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,375,389,30.0,3928
5140,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,455,470,30.0,3928
5141,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,616,638,30.0,3928
5142,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,892,949,30.0,3928
5143,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,1359,1395,30.0,3928
5144,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,1599,1613,30.0,3928
5145,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,2458,2528,30.0,3928
5146,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,2,Hand in Shelf,2846,2920,30.0,3928
5147,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,282,343,30.0,3928
5148,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,501,581,30.0,3928
5149,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,678,767,30.0,3928
5150,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,768,852,30.0,3928
5151,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1000,1089,30.0,3928
5152,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1090,1179,30.0,3928
5153,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1180,1269,30.0,3928
5154,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1270,1315,30.0,3928
5155,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1431,1520,30.0,3928
5156,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,1521,1547,30.0,3928
5157,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,2348,2428,30.0,3928
5158,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,2560,2649,30.0,3928
5159,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,2650,2689,30.0,3928
5160,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,2757,2810,30.0,3928
5161,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,2970,3059,30.0,3928
5162,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,3060,3138,30.0,3928
5163,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,3229,3318,30.0,3928
5164,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,3410,3499,30.0,3928
5165,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,3601,3690,30.0,3928
5166,38_1,dataset\raw\Videos_MERL_Shopping_Dataset\38_1_crop.mp4,train,4,Inspect Shelf,3691,3726,30.0,3928
5167,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,301,337,30.0,3980
5168,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,545,593,30.0,3980
5169,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,728,766,30.0,3980
5170,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,1025,1062,30.0,3980
5171,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,1146,1181,30.0,3980
5172,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,2332,2375,30.0,3980
5173,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,2734,2781,30.0,3980
5174,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,2922,2956,30.0,3980
5175,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,3048,3089,30.0,3980
5176,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,3482,3520,30.0,3980
5177,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,3750,3776,30.0,3980
5178,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,422,467,30.0,3980
5179,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,1429,1478,30.0,3980
5180,39_1,dataset\raw\Videos_MERL_Shopping_Dataset\39_1_crop.mp4,train,0,Reach to Shelf,1702,1747,30.0,3980
